balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,installments_purchases_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
169.088,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583,0.667,0.0,0.0,26.0,6000.0,1289.57,173.687,0.667,12.0
912.36,1.0,10709.17,9689.36,1019.81,0.0,1.0,1.0,1.0,0.0,0.0,49.0,15000.0,11381.634,299.25,1.0,12.0
1931.822,1.0,120.0,120.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,2100.0,476.682,751.902,0.0,12.0
14.509,0.455,186.14,0.0,186.14,0.0,0.75,0.0,0.667,0.0,0.0,9.0,2500.0,181.846,78.985,0.143,12.0
4359.963,1.0,0.0,0.0,0.0,2763.612,0.0,0.0,0.0,0.583,22.0,0.0,5000.0,1878.874,3194.138,0.0,12.0
110.474,1.0,1294.42,269.5,1024.92,0.0,0.917,0.167,0.833,0.0,0.0,13.0,2500.0,1399.705,164.585,0.818,12.0
779.577,0.455,0.0,0.0,0.0,2757.127,0.0,0.0,0.0,0.25,4.0,0.0,6000.0,9307.719,515.376,0.2,12.0
4436.558,1.0,6005.9,5838.38,167.52,567.972,1.0,0.583,0.917,0.083,1.0,61.0,10500.0,1650.425,1067.516,0.0,12.0
848.449,0.7,0.0,0.0,0.0,1371.217,0.0,0.0,0.0,0.1,1.0,0.0,1500.0,265.306,301.626,0.0,10.0
3.142,0.182,16.0,16.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,5500.0,656.045,120.437,1.0,12.0
1300.594,1.0,0.0,0.0,0.0,513.665,0.0,0.0,0.0,0.167,3.0,0.0,3000.0,386.66,396.635,0.0,12.0
438.338,1.0,1867.9,1424.87,443.03,128.429,0.75,0.5,0.5,0.167,3.0,24.0,6500.0,2080.404,204.878,0.083,12.0
32.613,1.0,1223.41,769.41,454.0,0.0,1.0,1.0,0.917,0.0,0.0,25.0,6000.0,1222.343,129.304,0.8,12.0
162.068,0.545,1290.24,1201.37,88.87,0.0,0.333,0.25,0.167,0.0,0.0,12.0,6000.0,963.847,174.404,0.25,12.0
4936.913,1.0,407.81,351.81,56.0,2790.468,0.333,0.25,0.083,0.333,7.0,4.0,5000.0,2189.547,2473.447,0.0,12.0
1158.676,0.909,1036.68,150.0,886.68,1789.779,0.917,0.083,0.833,0.333,11.0,22.0,1700.0,2790.066,1281.454,0.0,12.0
601.688,0.8,1358.2,468.33,889.87,0.0,0.8,0.2,0.7,0.0,0.0,26.0,1500.0,310.912,157.873,0.0,10.0
1153.336,1.0,886.56,0.0,886.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,724.172,2256.223,0.0,12.0
1648.702,1.0,740.7,650.9,89.8,0.0,0.5,0.5,0.167,0.0,0.0,12.0,2500.0,885.07,366.004,0.0,12.0
11.786,0.273,69.9,69.9,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,2000.0,266.254,116.317,0.0,12.0
1.753,0.571,0.0,0.0,0.0,390.93,0.0,0.0,0.0,0.143,2.0,0.0,3000.0,704.79,46.397,1.0,7.0
39.274,0.545,431.49,431.49,0.0,0.0,0.333,0.333,0.0,0.0,0.0,7.0,1500.0,745.768,107.849,0.0,12.0
2748.609,1.0,0.0,0.0,0.0,434.319,0.0,0.0,0.0,0.167,4.0,0.0,3000.0,808.882,1663.969,0.0,12.0
3748.677,1.0,967.5,217.5,750.0,4420.346,0.5,0.083,0.333,0.5,12.0,6.0,4000.0,2036.146,2006.977,0.0,12.0
4427.994,1.0,1039.49,876.49,163.0,621.992,1.0,0.667,0.833,0.417,7.0,29.0,11500.0,1110.448,1028.11,0.0,12.0
2332.392,1.0,306.36,0.0,306.36,0.0,0.25,0.0,0.167,0.0,0.0,3.0,7000.0,670.377,627.343,0.0,12.0
5698.54,1.0,47.55,0.0,47.55,2039.528,0.167,0.0,0.167,0.75,14.0,2.0,6000.0,2976.58,3463.175,0.0,12.0
746.694,1.0,615.2,0.0,615.2,0.0,1.0,0.0,0.917,0.0,0.0,16.0,1000.0,1693.123,815.026,0.083,12.0
15.45,0.818,574.75,0.0,574.75,0.0,1.0,0.0,0.909,0.0,0.0,11.0,1000.0,560.219,17.827,0.0,11.0
1283.28,0.778,0.0,0.0,0.0,5790.596,0.0,0.0,0.0,0.667,17.0,0.0,3000.0,4073.172,270.258,0.0,9.0
9.73,0.636,99.24,0.0,99.24,0.0,0.583,0.0,0.583,0.0,0.0,8.0,1000.0,195.348,104.213,0.143,12.0
1808.972,1.0,713.9,503.08,210.82,0.0,0.5,0.1,0.4,0.0,0.0,8.0,2250.0,889.017,622.758,0.0,10.0
2073.612,1.0,0.0,0.0,0.0,108.21,0.0,0.0,0.0,0.083,1.0,0.0,8500.0,3838.188,5578.994,0.0,12.0
116.343,1.0,38.0,0.0,38.0,0.0,0.333,0.0,0.333,0.0,0.0,4.0,1500.0,59.261,215.396,0.0,12.0
1436.996,1.0,0.0,0.0,0.0,73.568,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,292.521,503.505,0.0,12.0
2021.515,1.0,1582.84,1554.89,27.95,0.0,0.5,0.417,0.083,0.0,0.0,8.0,2500.0,565.381,486.702,0.0,12.0
161.199,1.0,536.68,103.0,433.68,0.0,1.0,0.083,1.0,0.0,0.0,13.0,1000.0,280.827,165.305,0.091,12.0
6023.72,1.0,1182.08,432.25,749.83,4295.168,1.0,0.083,0.833,0.083,5.0,20.0,10000.0,3888.521,1405.442,0.0,12.0
1191.584,1.0,4238.79,2220.39,2018.4,0.0,1.0,0.5,1.0,0.0,0.0,33.0,10500.0,3528.729,287.515,0.083,12.0
1443.146,1.0,235.4,0.0,235.4,615.789,0.5,0.0,0.5,0.25,4.0,6.0,1800.0,831.048,483.442,0.0,12.0
592.171,1.0,0.0,0.0,0.0,1058.554,0.0,0.0,0.0,0.143,3.0,0.0,1800.0,216.539,124.816,0.143,7.0
1280.732,1.0,0.0,0.0,0.0,395.726,0.0,0.0,0.0,0.167,4.0,0.0,1500.0,397.461,380.287,0.0,12.0
107.537,1.0,555.0,0.0,555.0,0.0,1.0,0.0,0.833,0.0,0.0,6.0,1000.0,313.88,48.967,0.0,6.0
66.066,0.818,995.62,402.79,592.83,0.0,1.0,1.0,0.667,0.0,0.0,30.0,7500.0,767.242,133.122,0.5,12.0
7760.525,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909,0.909,0.0,0.0,152.0,16000.0,7116.532,2117.186,0.0,11.0
1527.826,1.0,3191.0,3191.0,0.0,2035.663,0.083,0.083,0.0,0.417,17.0,3.0,4950.0,5393.199,436.083,0.083,12.0
2875.669,1.0,0.0,0.0,0.0,740.863,0.0,0.0,0.0,0.25,8.0,0.0,3000.0,729.065,1821.34,0.0,12.0
4059.059,1.0,0.0,0.0,0.0,4328.327,0.0,0.0,0.0,0.333,4.0,0.0,6500.0,1127.493,1005.215,0.0,12.0
20.123,0.667,212.82,0.0,212.82,0.0,0.667,0.0,0.5,0.0,0.0,5.0,2500.0,193.71,85.788,1.0,6.0
7506.909,1.0,465.36,465.36,0.0,1609.506,0.25,0.25,0.0,0.083,3.0,4.0,12000.0,1772.157,2302.039,0.0,12.0
1632.58,1.0,0.0,0.0,0.0,115.414,0.0,0.0,0.0,0.25,3.0,0.0,1800.0,1839.753,4397.364,0.0,12.0
3608.549,0.9,1664.02,1620.6,43.42,3899.964,0.5,0.5,0.1,0.3,5.0,15.0,5000.0,1043.773,1488.314,0.0,10.0
476.728,1.0,462.75,462.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,5500.0,185.003,170.274,0.0,12.0
1619.882,1.0,441.18,50.0,391.18,700.952,0.5,0.083,0.5,0.167,4.0,12.0,3000.0,963.142,370.576,0.0,12.0
109.681,1.0,2118.66,0.0,2118.66,0.0,0.917,0.0,0.917,0.0,0.0,17.0,3000.0,2272.075,153.072,1.0,12.0
827.662,1.0,965.0,890.0,75.0,0.0,0.333,0.167,0.167,0.0,0.0,4.0,2000.0,748.606,330.125,0.0,12.0
564.365,1.0,0.0,0.0,0.0,1003.67,0.0,0.0,0.0,0.167,2.0,0.0,1200.0,1219.363,225.941,0.083,12.0
2849.475,1.0,574.92,0.0,574.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,3909.151,5092.799,0.0,12.0
350.379,0.636,3263.48,3263.48,0.0,0.0,0.583,0.583,0.0,0.0,0.0,25.0,7500.0,4547.761,142.221,1.0,12.0
1022.687,1.0,409.92,0.0,409.92,177.187,1.0,0.0,1.0,0.25,6.0,12.0,1000.0,774.612,940.657,0.0,12.0
4523.499,1.0,0.0,0.0,0.0,966.297,0.0,0.0,0.0,0.083,2.0,0.0,9500.0,1348.018,1101.579,0.0,12.0
3279.867,0.875,6520.0,6520.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,7.0,3500.0,3524.513,523.422,0.125,8.0
880.26,1.0,831.52,609.37,222.15,0.0,0.5,0.333,0.417,0.0,0.0,20.0,1200.0,975.403,229.256,0.0,12.0
1514.886,0.909,928.06,834.3,93.76,0.0,0.909,0.727,0.818,0.0,0.0,31.0,4500.0,2797.891,469.817,0.0,11.0
330.674,1.0,33.44,0.0,33.44,0.0,0.333,0.0,0.333,0.0,0.0,4.0,2400.0,2989.05,3457.886,0.182,12.0
1258.77,1.0,142.0,42.0,100.0,0.0,0.167,0.083,0.083,0.0,0.0,2.0,1200.0,300.673,6720.69,0.0,12.0
364.141,1.0,1462.38,1462.38,0.0,0.0,0.333,0.333,0.0,0.0,0.0,5.0,2500.0,1858.435,218.825,0.083,12.0
4222.929,1.0,0.0,0.0,0.0,4745.048,0.0,0.0,0.0,0.333,6.0,0.0,8000.0,1383.939,1295.229,0.0,12.0
89.227,0.7,930.0,0.0,930.0,0.0,0.6,0.0,0.5,0.0,0.0,6.0,1000.0,1205.162,123.824,1.0,10.0
287.566,1.0,472.32,375.0,97.32,1785.926,0.333,0.167,0.25,0.417,5.0,7.0,1000.0,2022.302,191.074,0.333,12.0
424.81,1.0,1130.0,1130.0,0.0,185.283,0.083,0.083,0.0,0.083,1.0,3.0,1500.0,133.744,200.179,0.0,12.0
585.537,1.0,178.0,0.0,178.0,723.139,0.333,0.0,0.333,0.083,3.0,4.0,1000.0,1198.443,316.758,0.083,12.0
7994.332,1.0,224.51,0.0,224.51,694.279,0.917,0.0,0.833,0.167,3.0,11.0,13000.0,1885.942,1860.348,0.0,12.0
1865.271,1.0,412.0,412.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,2000.0,597.105,666.876,0.0,12.0
145.973,0.818,1131.08,0.0,1131.08,0.0,0.583,0.0,0.5,0.0,0.0,25.0,18000.0,1317.549,481.453,0.25,12.0
2.719,0.182,0.0,0.0,0.0,365.73,0.0,0.0,0.0,0.083,1.0,0.0,6000.0,3961.073,29.049,0.091,12.0
2462.417,1.0,1207.3,1207.3,0.0,470.53,0.25,0.25,0.0,0.167,2.0,5.0,2500.0,1609.296,2571.404,0.0,12.0
3.513,0.364,48.04,0.0,48.04,0.0,0.333,0.0,0.333,0.0,0.0,4.0,1500.0,140.94,109.558,0.6,12.0
4550.718,1.0,2094.99,1357.0,737.99,2392.187,1.0,0.5,1.0,0.167,2.0,23.0,7600.0,3172.264,1091.281,0.0,12.0
366.112,1.0,3482.9,1350.8,2132.1,348.857,0.917,0.667,1.0,0.167,2.0,39.0,7500.0,3044.978,172.125,0.333,12.0
227.141,1.0,2604.0,0.0,2604.0,0.0,1.0,0.0,0.917,0.0,0.0,19.0,3200.0,2510.733,163.028,0.545,12.0
117.062,1.0,154.0,0.0,154.0,0.0,0.917,0.0,0.917,0.0,0.0,11.0,1500.0,297.35,162.067,0.091,12.0
12.091,1.0,0.0,0.0,0.0,39.159,0.0,0.0,0.0,0.083,1.0,0.0,1000.0,50.466,51.163,0.111,12.0
1544.98,1.0,880.19,0.0,927.45,0.0,1.0,0.0,1.0,0.0,0.0,46.0,1500.0,1189.503,1104.153,0.0,12.0
1915.19,1.0,0.0,0.0,0.0,1390.388,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,714.257,544.705,0.0,12.0
1150.27,1.0,600.0,600.0,0.0,1510.633,0.083,0.083,0.0,0.75,15.0,2.0,4000.0,1622.257,285.177,0.0,12.0
36.858,0.909,583.38,0.0,583.38,0.0,0.833,0.0,0.833,0.0,0.0,10.0,2500.0,687.61,164.492,0.909,12.0
2720.459,1.0,0.0,0.0,0.0,707.984,0.0,0.0,0.0,0.333,5.0,0.0,10000.0,1462.711,748.956,0.0,12.0
4246.43,1.0,0.0,0.0,0.0,9270.408,0.0,0.0,0.0,0.667,16.0,0.0,7000.0,6010.526,1793.263,0.083,12.0
2951.22,1.0,0.0,0.0,0.0,1477.738,0.0,0.0,0.0,0.667,16.0,0.0,8500.0,710.854,685.292,0.0,12.0
532.468,1.0,3262.5,1186.74,2075.76,0.0,0.9,0.1,0.8,0.0,0.0,17.0,4500.0,2683.09,177.053,0.333,10.0
8.686,0.455,55.72,0.0,55.72,0.0,0.417,0.0,0.417,0.0,0.0,5.0,1500.0,155.85,139.832,0.333,12.0
7776.437,1.0,107.33,107.33,0.0,3404.232,0.083,0.083,0.0,0.333,7.0,1.0,8500.0,1891.305,1829.724,0.0,12.0
16.271,0.3,1131.46,1131.46,0.0,0.0,0.2,0.2,0.0,0.0,0.0,3.0,3000.0,932.976,69.561,0.0,10.0
1186.277,1.0,391.67,391.67,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,1200.0,488.195,927.682,0.0,12.0
4450.957,1.0,8445.96,1987.85,6458.11,0.0,1.0,0.75,1.0,0.0,0.0,224.0,6500.0,4792.662,1124.614,0.0,12.0
2261.132,0.889,0.0,0.0,0.0,840.323,0.0,0.0,0.0,0.333,4.0,0.0,2500.0,783.36,609.884,0.0,9.0
1393.099,1.0,353.43,0.0,353.43,1465.018,0.7,0.0,0.6,0.2,3.0,14.0,1500.0,491.576,502.718,0.0,10.0
26.157,0.818,318.41,65.0,253.41,0.0,0.75,0.083,0.667,0.0,0.0,11.0,5000.0,240.475,154.21,0.0,12.0
1150.042,1.0,1283.45,318.67,964.78,47.045,1.0,0.25,0.917,0.083,1.0,27.0,3500.0,2430.864,419.676,0.0,12.0
12.313,0.636,107.41,0.0,107.41,0.0,0.5,0.0,0.417,0.0,0.0,6.0,2500.0,128.573,91.316,0.556,12.0
2063.855,1.0,220.4,220.4,0.0,2274.848,0.083,0.083,0.0,0.667,11.0,1.0,2500.0,468.683,441.951,0.0,12.0
458.403,0.727,0.0,0.0,0.0,2249.627,0.0,0.0,0.0,0.273,6.0,0.0,1200.0,2611.27,146.034,0.125,11.0
19.963,1.0,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,276.34,167.936,0.833,12.0
2774.25,1.0,21802.6,21802.6,0.0,1771.824,1.0,1.0,0.0,0.083,4.0,72.0,13000.0,22350.292,562.888,0.917,12.0
32.917,1.0,300.62,0.0,300.62,0.0,1.0,0.0,0.917,0.0,0.0,12.0,1200.0,301.103,152.0,0.455,12.0
10.401,0.455,533.98,293.98,240.0,0.0,0.5,0.25,0.417,0.0,0.0,14.0,1000.0,1251.38,33.246,0.0,12.0
22.366,0.636,502.54,502.54,0.0,0.0,0.417,0.417,0.0,0.0,0.0,8.0,450.0,907.54,58.375,0.0,12.0
6372.183,1.0,22101.78,22101.78,0.0,19513.475,0.333,0.333,0.0,0.667,35.0,40.0,7500.0,39461.966,6764.853,0.25,12.0
1560.533,0.778,749.57,209.77,539.8,4096.908,0.667,0.222,0.444,0.667,19.0,7.0,6000.0,617.466,414.824,0.0,9.0
11.27,0.636,248.31,0.0,248.31,0.0,0.417,0.0,0.417,0.0,0.0,10.0,9500.0,36.844,66.225,0.0,12.0
1425.176,1.0,49.89,49.89,0.0,59.674,0.2,0.2,0.0,0.3,3.0,2.0,1500.0,348.53,330.552,0.0,10.0
2882.432,1.0,0.0,0.0,0.0,130.715,0.0,0.0,0.0,0.167,2.0,0.0,3000.0,608.84,1240.347,0.0,12.0
2823.213,1.0,2814.23,2814.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,7500.0,1150.697,662.569,0.0,12.0
481.807,0.909,2331.4,842.9,1488.5,0.0,0.75,0.417,0.667,0.0,0.0,24.0,4500.0,1859.888,164.943,0.0,12.0
192.767,0.727,55.0,55.0,0.0,455.904,0.083,0.083,0.0,0.25,4.0,1.0,2000.0,236.007,119.087,0.0,12.0
311.988,0.364,684.24,0.0,684.24,0.0,1.0,0.0,1.0,0.0,0.0,37.0,1000.0,2154.535,508.096,0.0,12.0
855.812,1.0,1960.18,306.18,1654.0,271.839,1.0,0.083,0.917,0.083,1.0,42.0,3000.0,2043.815,324.863,0.1,12.0
389.835,0.818,0.0,0.0,0.0,2101.74,0.0,0.0,0.0,0.5,7.0,0.0,3000.0,2236.59,100.213,0.0,12.0
4204.421,1.0,74.99,0.0,74.99,2826.209,0.25,0.0,0.167,0.25,6.0,4.0,4500.0,872.642,1396.597,0.0,12.0
257.997,1.0,1020.47,185.0,835.47,0.0,0.917,0.083,0.917,0.0,0.0,27.0,6500.0,1099.158,163.155,0.0,12.0
77.306,0.727,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1500.0,329.588,148.763,0.0,12.0
1747.492,1.0,0.0,0.0,0.0,1769.876,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,450.698,602.965,0.0,12.0
57.416,1.0,685.0,0.0,685.0,0.0,1.0,0.0,0.917,0.0,0.0,12.0,1200.0,559.814,198.619,0.333,12.0
3.199,0.091,45.87,0.0,45.87,0.0,0.083,0.0,0.083,0.0,0.0,1.0,3000.0,89.701,14.369,0.0,12.0
158.658,0.909,752.0,752.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,2500.0,865.172,161.711,0.0,12.0
2331.38,1.0,1919.66,1310.9,608.76,0.0,0.917,0.417,0.75,0.0,0.0,34.0,6000.0,6725.484,609.162,0.0,12.0
497.727,1.0,1234.5,653.0,581.5,0.0,0.583,0.333,0.417,0.0,0.0,14.0,3000.0,206.102,382.087,0.0,12.0
4925.079,1.0,194.6,194.6,0.0,2746.435,0.333,0.333,0.0,0.417,8.0,4.0,9000.0,5149.23,1825.521,0.0,12.0
95.732,1.0,632.3,200.0,432.3,0.0,0.917,0.083,0.917,0.0,0.0,12.0,2000.0,606.576,173.221,0.5,12.0
933.073,1.0,12.4,12.4,0.0,1085.487,0.083,0.083,0.0,0.167,6.0,1.0,2500.0,481.59,238.636,0.083,12.0
471.105,1.0,0.0,0.0,0.0,58.192,0.0,0.0,0.0,0.25,3.0,0.0,500.0,165.272,190.842,0.0,12.0
7427.807,1.0,205.89,110.0,95.89,3697.223,0.417,0.083,0.417,0.667,11.0,12.0,9500.0,2404.232,2364.114,0.0,12.0
2259.432,1.0,780.64,199.65,580.99,1227.555,1.0,0.167,0.833,0.333,6.0,22.0,3500.0,663.554,483.836,0.0,12.0
74.654,0.818,603.6,253.6,350.0,0.0,0.667,0.25,0.417,0.0,0.0,11.0,2500.0,431.71,134.296,0.091,12.0
15.173,0.667,316.91,316.91,0.0,0.0,0.667,0.667,0.0,0.0,0.0,6.0,11000.0,348.334,71.089,1.0,6.0
5573.147,1.0,435.14,435.14,0.0,3935.733,1.0,1.0,0.0,0.333,7.0,14.0,7000.0,1587.91,1390.111,0.0,12.0
227.782,1.0,1497.82,690.57,807.25,0.0,1.0,0.333,0.833,0.0,0.0,31.0,3500.0,342.795,183.965,0.091,12.0
35.169,0.636,272.34,0.0,272.34,0.0,0.417,0.0,0.417,0.0,0.0,8.0,1500.0,386.322,104.549,0.273,12.0
3334.684,1.0,0.0,0.0,0.0,3411.431,0.0,0.0,0.0,0.25,16.0,0.0,6000.0,682.561,1166.814,0.0,12.0
2671.282,1.0,2307.35,2165.12,142.23,0.0,0.833,0.833,0.25,0.0,0.0,31.0,7500.0,645.688,623.125,0.0,12.0
13318.659,1.0,3504.74,3266.29,238.45,1306.85,0.636,0.545,0.273,0.182,3.0,16.0,17500.0,2594.821,4762.246,0.0,11.0
572.839,1.0,442.23,339.64,102.59,0.0,1.0,1.0,0.444,0.0,0.0,40.0,600.0,407.914,416.728,0.0,9.0
79.47,0.727,601.84,0.0,601.84,0.0,0.583,0.0,0.5,0.0,0.0,7.0,7500.0,799.185,133.319,0.364,12.0
1397.56,1.0,0.0,0.0,0.0,869.402,0.0,0.0,0.0,0.167,2.0,0.0,2000.0,543.797,405.833,0.0,12.0
14.203,0.455,117.0,0.0,117.0,0.0,0.333,0.0,0.25,0.0,0.0,4.0,7950.0,346.312,164.072,0.667,12.0
32.03,0.727,332.8,0.0,332.8,0.0,0.667,0.0,0.667,0.0,0.0,8.0,4000.0,485.225,148.543,0.625,12.0
1654.369,1.0,736.24,480.0,256.24,0.0,1.0,0.167,0.917,0.0,0.0,20.0,7000.0,2267.013,518.202,0.083,12.0
1.199,0.273,20.0,20.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,500.0,182.463,107.009,0.0,12.0
1608.052,0.545,0.0,0.0,0.0,2496.721,0.0,0.0,0.0,0.25,3.0,0.0,5000.0,9933.623,684.648,0.167,12.0
772.008,1.0,0.0,0.0,0.0,1428.576,0.0,0.0,0.0,0.083,3.0,0.0,1500.0,981.286,263.394,0.083,12.0
48.272,0.727,750.0,250.0,500.0,0.0,0.5,0.083,0.333,0.0,0.0,8.0,6500.0,912.95,74.059,0.0,12.0
133.725,0.818,1499.94,0.0,1499.94,0.0,0.75,0.0,0.667,0.0,0.0,9.0,5000.0,1353.493,144.023,0.667,12.0
2784.365,1.0,1178.31,1178.31,0.0,0.0,0.583,0.583,0.0,0.0,0.0,8.0,8500.0,4188.765,776.323,0.0,12.0
503.733,1.0,1730.3,1401.15,329.15,0.0,0.917,0.583,0.333,0.0,0.0,21.0,2500.0,2293.371,179.553,0.083,12.0
2972.931,1.0,60.54,0.0,60.54,988.386,0.25,0.0,0.167,0.083,1.0,3.0,8500.0,5693.08,1058.432,0.0,12.0
1530.725,1.0,0.0,0.0,0.0,59.67,0.0,0.0,0.0,0.083,1.0,0.0,1600.0,347.029,526.385,0.0,12.0
440.614,1.0,600.0,600.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,1.0,1000.0,215.316,137.846,0.0,8.0
655.713,1.0,264.35,202.8,61.55,0.0,0.333,0.083,0.167,0.0,0.0,6.0,1500.0,180.13,295.417,0.0,12.0
31.813,0.636,662.0,235.0,427.0,0.0,0.5,0.083,0.417,0.0,0.0,7.0,3500.0,955.232,127.625,0.5,12.0
3.692,0.364,27.99,27.99,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,6500.0,187.173,56.066,0.5,12.0
1017.982,1.0,0.0,0.0,0.0,2247.108,0.0,0.0,0.0,0.583,14.0,0.0,1200.0,1582.857,431.459,0.0,12.0
12.597,0.182,99.0,99.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,1500.0,96.255,13.606,0.0,12.0
56.945,0.455,328.1,328.1,0.0,0.0,0.167,0.167,0.0,0.0,0.0,4.0,6500.0,437.845,117.947,0.0,12.0
752.486,0.727,0.0,0.0,0.0,1075.239,0.0,0.0,0.0,0.083,4.0,0.0,1200.0,1321.798,145.446,0.0,12.0
1806.558,1.0,235.9,47.0,188.9,1292.929,0.833,0.083,0.75,0.417,12.0,11.0,2000.0,746.987,459.874,0.0,12.0
1435.703,1.0,664.61,45.7,618.91,945.737,0.667,0.083,0.5,0.167,3.0,15.0,7500.0,453.692,358.575,0.0,12.0
174.229,0.727,3407.57,3276.57,131.0,0.0,0.583,0.583,0.167,0.0,0.0,25.0,3000.0,4568.864,226.156,0.714,12.0
5265.764,1.0,410.24,44.71,365.53,15452.978,0.917,0.083,0.917,0.333,13.0,21.0,16500.0,12005.307,1055.548,0.083,12.0
404.182,1.0,3682.11,2473.8,1208.31,0.0,1.0,1.0,1.0,0.0,0.0,76.0,10000.0,3259.009,218.502,0.833,12.0
728.353,1.0,734.4,734.4,0.0,239.891,0.333,0.333,0.0,0.167,2.0,2.0,1000.0,72.53,110.951,0.0,6.0
1301.813,1.0,0.0,0.0,0.0,101.767,0.0,0.0,0.0,0.083,1.0,0.0,1400.0,401.39,418.774,0.0,12.0
822.756,1.0,531.14,359.24,171.9,0.0,1.0,0.429,0.571,0.0,0.0,10.0,3000.0,267.708,117.131,0.0,7.0
931.675,1.0,2417.91,2303.91,114.0,3508.776,0.583,0.5,0.167,0.167,9.0,21.0,8000.0,3468.393,261.268,0.0,12.0
61.629,1.0,457.31,0.0,457.31,0.0,1.0,0.0,0.875,0.0,0.0,9.0,1500.0,364.254,112.082,0.667,8.0
169.344,0.818,1553.8,1553.8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,16500.0,1921.043,125.896,0.8,12.0
1849.017,1.0,0.0,0.0,0.0,838.008,0.0,0.0,0.0,0.167,2.0,0.0,2500.0,433.219,837.779,0.0,12.0
127.062,0.818,453.3,330.8,122.5,0.0,0.583,0.417,0.167,0.0,0.0,9.0,7000.0,593.966,127.195,0.167,12.0
2.423,0.364,64.0,0.0,64.0,0.0,0.333,0.0,0.333,0.0,0.0,4.0,4000.0,151.901,70.781,0.333,12.0
3261.241,1.0,0.0,0.0,0.0,154.672,0.0,0.0,0.0,0.083,1.0,0.0,6500.0,800.677,1588.442,0.0,12.0
11.358,0.556,223.5,175.5,48.0,0.0,0.333,0.222,0.111,0.0,0.0,4.0,17500.0,192.806,95.228,0.0,9.0
26.354,0.364,1148.31,1148.31,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,6000.0,1162.171,46.962,0.1,12.0
1127.633,1.0,422.55,422.55,0.0,150.158,0.333,0.333,0.0,0.083,1.0,8.0,1200.0,167.204,3078.976,0.0,12.0
460.081,0.833,649.5,0.0,649.5,793.823,0.833,0.0,0.833,0.667,6.0,6.0,1000.0,625.116,87.939,0.25,6.0
3114.988,1.0,453.12,453.12,0.0,2115.037,0.333,0.333,0.0,0.5,12.0,7.0,5000.0,1160.86,1067.666,0.0,12.0
1038.465,1.0,264.8,0.0,264.8,0.0,0.417,0.0,0.333,0.0,0.0,5.0,1000.0,418.812,773.535,0.0,12.0
18.014,0.727,130.5,0.0,130.5,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1500.0,176.874,151.916,0.333,12.0
1083.077,1.0,0.0,0.0,0.0,91.903,0.0,0.0,0.0,0.083,1.0,0.0,1200.0,309.3,476.831,0.0,12.0
918.227,1.0,0.0,0.0,0.0,869.988,0.0,0.0,0.0,0.083,6.0,0.0,1200.0,881.165,1938.465,0.0,12.0
1503.884,1.0,3296.52,2988.63,307.89,842.263,0.917,0.5,0.75,0.167,2.0,38.0,2300.0,4922.591,828.828,0.083,12.0
11972.011,1.0,5715.0,4685.54,1029.46,1626.351,1.0,1.0,1.0,0.167,3.0,90.0,14000.0,4639.514,3192.306,0.0,12.0
208.127,1.0,1659.13,1341.29,317.84,0.0,0.75,0.333,0.5,0.0,0.0,36.0,5000.0,1296.563,183.218,0.167,12.0
870.802,1.0,350.0,0.0,350.0,0.0,0.667,0.0,0.667,0.0,0.0,8.0,1200.0,213.015,227.8,0.0,12.0
292.176,1.0,400.04,275.04,125.0,410.695,0.583,0.167,0.333,0.25,4.0,7.0,3000.0,681.433,167.946,0.0,12.0
2007.08,1.0,75.0,0.0,75.0,1270.199,0.25,0.0,0.167,0.167,4.0,3.0,2500.0,453.694,498.284,0.0,12.0
